tweet_id_str,created_at,user_id_str,username,name,full_text,user_mentions,hashtags,location,lang,quote_count,views_count,favorite_count,reply_count,retweet_count,bookmark_count,media_url_https,tweet_url,relation_type,target_tweet_id_str,target_username,case_folding,cleansing,normalize,tokenize,stopword_removal,stemming,sentiment,score
1980813064456007766,Wed Oct 22 01:46:50 +0000 2025,1947556252395180033,fahillfhl,fahil,"Satu tahun kepemimpinan presiden menunjukkan hasil konkret. Kesehatan anak, ibu hamil dan lansia makin terjamin, reformasi birokrasi berjalan, investasi meningkat, dan lapangan kerja baru tercipta di berbagai sektor strategis https://t.co/P3AtPr0kTX",-,-,-,in,0,31,0,0,0,0,-,https://x.com/fahillfhl/status/1980813064456007766,-,-,-,"satu tahun kepemimpinan presiden menunjukkan hasil konkret. kesehatan anak, ibu hamil dan lansia makin terjamin, reformasi birokrasi berjalan, investasi meningkat, dan lapangan kerja baru tercipta di berbagai sektor strategis https://t.co/p3atpr0ktx",satu tahun kepemimpinan presiden menunjukkan hasil konkret kesehatan anak ibu hamil dan lansia makin terjamin reformasi birokrasi berjalan investasi meningkat dan lapangan kerja baru tercipta di berbagai sektor strategis,satu tahun kepemimpinan presiden menunjukkan hasil konkret kesehatan anak ibu hamil dan lansia makin terjamin reformasi birokrasi berjalan investasi meningkat dan lapangan kerja baru tercipta di berbagai sektor strategis,"['satu', 'tahun', 'kepemimpinan', 'presiden', 'menunjukkan', 'hasil', 'konkret', 'kesehatan', 'anak', 'ibu', 'hamil', 'dan', 'lansia', 'makin', 'terjamin', 'reformasi', 'birokrasi', 'berjalan', 'investasi', 'meningkat', 'dan', 'lapangan', 'kerja', 'baru', 'tercipta', 'di', 'berbagai', 'sektor', 'strategis']","['kepemimpinan', 'presiden', 'hasil', 'konkret', 'kesehatan', 'anak', 'hamil', 'lansia', 'terjamin', 'reformasi', 'birokrasi', 'berjalan', 'investasi', 'meningkat', 'lapangan', 'kerja', 'tercipta', 'sektor', 'strategis']",pimpin presiden hasil konkret sehat anak hamil lansia jamin reformasi birokrasi jalan investasi tingkat lapang kerja cipta sektor strategis,positive,0.9955138564109802
1980813075768041727,Wed Oct 22 01:46:53 +0000 2025,1890533518616457219,aj3nglest4ri,Ajeng Lestari,"Satu tahun pemerintahan Prabowo-Gibran, progres MBG-Sekolah Rakyat menunjukkan keberpihakan pada Pendidikan Anak Indonesia! https://t.co/RE8Nar6ybu",-,-,Indonesia,in,0,34,0,0,0,0,https://pbs.twimg.com/media/G31C-vDW4AA0Bm6.jpg,https://x.com/aj3nglest4ri/status/1980813075768041727,-,-,-,"satu tahun pemerintahan prabowo-gibran, progres mbg-sekolah rakyat menunjukkan keberpihakan pada pendidikan anak indonesia! https://t.co/re8nar6ybu",satu tahun pemerintahan prabowo gibran progres mbg sekolah rakyat menunjukkan keberpihakan pada pendidikan anak indonesia,satu tahun pemerintahan prabowo gibran progres mbg sekolah rakyat menunjukkan keberpihakan pada pendidikan anak indonesia,"['satu', 'tahun', 'pemerintahan', 'prabowo', 'gibran', 'progres', 'mbg', 'sekolah', 'rakyat', 'menunjukkan', 'keberpihakan', 'pada', 'pendidikan', 'anak', 'indonesia']","['pemerintahan', 'prabowo', 'gibran', 'progres', 'mbg', 'sekolah', 'rakyat', 'keberpihakan', 'pendidikan', 'anak', 'indonesia']",pemerintah prabowo gibran progres mbg sekolah rakyat pihak didik anak indonesia,positive,0.9967952370643616
1980813151768834349,Wed Oct 22 01:47:11 +0000 2025,1792397392353832960,giadadar,Giada,"Satu tahun kepemimpinan Prabowo–Gibran, fondasi kemandirian bangsa makin kokoh.   Swasembada pangan, energi, hingga pemberdayaan ekonomi rakyat jadi arah yang jelas, bukan sekadar wacana.  https://t.co/5SKFBsjlmE",-,-,Indonesia,in,0,14,0,0,0,0,-,https://x.com/giadadar/status/1980813151768834349,-,-,-,"satu tahun kepemimpinan prabowo–gibran, fondasi kemandirian bangsa makin kokoh.   swasembada pangan, energi, hingga pemberdayaan ekonomi rakyat jadi arah yang jelas, bukan sekadar wacana.  https://t.co/5skfbsjlme",satu tahun kepemimpinan prabowo gibran fondasi kemandirian bangsa makin kokoh swasembada pangan energi hingga pemberdayaan ekonomi rakyat jadi arah yang jelas bukan sekadar wacana,satu tahun kepemimpinan prabowo gibran fondasi kemandirian bangsa makin kokoh swasembada pangan energi hingga pemberdayaan ekonomi rakyat jadi arah yang jelas bukan sekadar wacana,"['satu', 'tahun', 'kepemimpinan', 'prabowo', 'gibran', 'fondasi', 'kemandirian', 'bangsa', 'makin', 'kokoh', 'swasembada', 'pangan', 'energi', 'hingga', 'pemberdayaan', 'ekonomi', 'rakyat', 'jadi', 'arah', 'yang', 'jelas', 'bukan', 'sekadar', 'wacana']","['kepemimpinan', 'prabowo', 'gibran', 'fondasi', 'kemandirian', 'bangsa', 'kokoh', 'swasembada', 'pangan', 'energi', 'pemberdayaan', 'ekonomi', 'rakyat', 'arah', 'wacana']",pimpin prabowo gibran fondasi mandiri bangsa kokoh swasembada pangan energi daya ekonomi rakyat arah wacana,positive,0.9788594245910645
1980813254806159612,Wed Oct 22 01:47:36 +0000 2025,1943091356349702144,rushiilll,rushil,"Dalam satu tahun, presiden berhasil menunjukkan arah baru pembangunan bangsa. Fokus pada kesehatan anak, pendidikan, kemandirian pangan, energi, dan digitalisasi ekonomi membuat Indonesia semakin tangguh menghadapi tantangan global https://t.co/GQnaep9Phb",-,-,"Tambun, Indonesia",in,0,29,0,0,0,0,-,https://x.com/rushiilll/status/1980813254806159612,-,-,-,"dalam satu tahun, presiden berhasil menunjukkan arah baru pembangunan bangsa. fokus pada kesehatan anak, pendidikan, kemandirian pangan, energi, dan digitalisasi ekonomi membuat indonesia semakin tangguh menghadapi tantangan global https://t.co/gqnaep9phb",dalam satu tahun presiden berhasil menunjukkan arah baru pembangunan bangsa fokus pada kesehatan anak pendidikan kemandirian pangan energi dan digitalisasi ekonomi membuat indonesia semakin tangguh menghadapi tantangan global,dalam satu tahun presiden berhasil menunjukkan arah baru pembangunan bangsa fokus pada kesehatan anak pendidikan kemandirian pangan energi dan digitalisasi ekonomi membuat indonesia semakin tangguh menghadapi tantangan global,"['dalam', 'satu', 'tahun', 'presiden', 'berhasil', 'menunjukkan', 'arah', 'baru', 'pembangunan', 'bangsa', 'fokus', 'pada', 'kesehatan', 'anak', 'pendidikan', 'kemandirian', 'pangan', 'energi', 'dan', 'digitalisasi', 'ekonomi', 'membuat', 'indonesia', 'semakin', 'tangguh', 'menghadapi', 'tantangan', 'global']","['presiden', 'berhasil', 'arah', 'pembangunan', 'bangsa', 'fokus', 'kesehatan', 'anak', 'pendidikan', 'kemandirian', 'pangan', 'energi', 'digitalisasi', 'ekonomi', 'indonesia', 'tangguh', 'menghadapi', 'tantangan', 'global']",presiden hasil arah bangun bangsa fokus sehat anak didik mandiri pangan energi digitalisasi ekonomi indonesia tangguh hadap tantang global,positive,0.9939383268356323
1980813548273152367,Wed Oct 22 01:48:46 +0000 2025,1793654848782782464,sotoywicak,wicak,"Setelah satu tahun memimpin, Prabowo-Gibran membuktikan komitmen nyata dalam menjalankan program-program prioritas yang mulai memberikan dampak positif bagi masyarakat di berbagai sektor. https://t.co/aNVztWwjCj",-,-,Trenggalek ,in,0,31,0,0,0,0,-,https://x.com/sotoywicak/status/1980813548273152367,-,-,-,"setelah satu tahun memimpin, prabowo-gibran membuktikan komitmen nyata dalam menjalankan program-program prioritas yang mulai memberikan dampak positif bagi masyarakat di berbagai sektor. https://t.co/anvztwwjcj",setelah satu tahun memimpin prabowo gibran membuktikan komitmen nyata dalam menjalankan program program prioritas yang mulai memberikan dampak positif bagi masyarakat di berbagai sektor,setelah satu tahun memimpin prabowo gibran membuktikan komitmen nyata dalam menjalankan program program prioritas yang mulai memberikan dampak positif bagi masyarakat di berbagai sektor,"['setelah', 'satu', 'tahun', 'memimpin', 'prabowo', 'gibran', 'membuktikan', 'komitmen', 'nyata', 'dalam', 'menjalankan', 'program', 'program', 'prioritas', 'yang', 'mulai', 'memberikan', 'dampak', 'positif', 'bagi', 'masyarakat', 'di', 'berbagai', 'sektor']","['memimpin', 'prabowo', 'gibran', 'membuktikan', 'komitmen', 'nyata', 'menjalankan', 'program', 'program', 'prioritas', 'dampak', 'positif', 'masyarakat', 'sektor']",pimpin prabowo gibran bukti komitmen nyata jalan program program prioritas dampak positif masyarakat sektor,positive,0.9812182784080505
1980813672000962802,Wed Oct 22 01:49:15 +0000 2025,1954150641624035328,jullyCoppen,jully,"Satu tahun kepemimpinan, hasil mulai terlihat. MBG, Sekolah Rakyat, dan Koperasi Merah Putih bukti komitmen pemerintah untuk rakyat kecil.   https://t.co/R2q9sLY1lB",-,-,Indonesia,in,0,26,0,0,0,0,-,https://x.com/jullyCoppen/status/1980813672000962802,-,-,-,"satu tahun kepemimpinan, hasil mulai terlihat. mbg, sekolah rakyat, dan koperasi merah putih bukti komitmen pemerintah untuk rakyat kecil.   https://t.co/r2q9sly1lb",satu tahun kepemimpinan hasil mulai terlihat mbg sekolah rakyat dan koperasi merah putih bukti komitmen pemerintah untuk rakyat kecil,satu tahun kepemimpinan hasil mulai terlihat mbg sekolah rakyat dan koperasi merah putih bukti komitmen pemerintah untuk rakyat kecil,"['satu', 'tahun', 'kepemimpinan', 'hasil', 'mulai', 'terlihat', 'mbg', 'sekolah', 'rakyat', 'dan', 'koperasi', 'merah', 'putih', 'bukti', 'komitmen', 'pemerintah', 'untuk', 'rakyat', 'kecil']","['kepemimpinan', 'hasil', 'mbg', 'sekolah', 'rakyat', 'koperasi', 'merah', 'putih', 'bukti', 'komitmen', 'pemerintah', 'rakyat']",pimpin hasil mbg sekolah rakyat koperasi merah putih bukti komitmen pemerintah rakyat,positive,0.9966940879821777
1980813768780292474,Wed Oct 22 01:49:38 +0000 2025,1793636997061599232,slongopwicak,wicak,"Satu tahun berlalu sejak Prabowo–Gibran memimpin, berbagai program unggulan telah diluncurkan dan mulai dirasakan manfaatnya oleh masyarakat luas, sebagai bukti kerja nyata pemerintahan ini. https://t.co/80gytrLCyN",-,-,Jatim,in,0,37,0,0,0,0,-,https://x.com/slongopwicak/status/1980813768780292474,-,-,-,"satu tahun berlalu sejak prabowo–gibran memimpin, berbagai program unggulan telah diluncurkan dan mulai dirasakan manfaatnya oleh masyarakat luas, sebagai bukti kerja nyata pemerintahan ini. https://t.co/80gytrlcyn",satu tahun berlalu sejak prabowo gibran memimpin berbagai program unggulan telah diluncurkan dan mulai dirasakan manfaatnya oleh masyarakat luas sebagai bukti kerja nyata pemerintahan ini,satu tahun berlalu sejak prabowo gibran memimpin berbagai program unggulan telah diluncurkan dan mulai dirasakan manfaatnya oleh masyarakat luas sebagai bukti kerja nyata pemerintahan ini,"['satu', 'tahun', 'berlalu', 'sejak', 'prabowo', 'gibran', 'memimpin', 'berbagai', 'program', 'unggulan', 'telah', 'diluncurkan', 'dan', 'mulai', 'dirasakan', 'manfaatnya', 'oleh', 'masyarakat', 'luas', 'sebagai', 'bukti', 'kerja', 'nyata', 'pemerintahan', 'ini']","['prabowo', 'gibran', 'memimpin', 'program', 'unggulan', 'diluncurkan', 'dirasakan', 'manfaatnya', 'masyarakat', 'luas', 'bukti', 'kerja', 'nyata', 'pemerintahan']",prabowo gibran pimpin program unggul luncur rasa manfaat masyarakat luas bukti kerja nyata pemerintah,positive,0.9862077236175537
1980813925123023249,Wed Oct 22 01:50:16 +0000 2025,1793677399626002432,wznuuuuuu,wznuuuuuu,Pemerintahan Prabowo–Gibran dalam satu tahun pertama berhasil menggerakkan roda pembangunan dengan fokus pada program prioritas yang berdampak langsung kepada rakyat. https://t.co/42v3pDKEJV,-,-,Jatim,in,0,30,0,0,0,0,-,https://x.com/wznuuuuuu/status/1980813925123023249,-,-,-,pemerintahan prabowo–gibran dalam satu tahun pertama berhasil menggerakkan roda pembangunan dengan fokus pada program prioritas yang berdampak langsung kepada rakyat. https://t.co/42v3pdkejv,pemerintahan prabowo gibran dalam satu tahun pertama berhasil menggerakkan roda pembangunan dengan fokus pada program prioritas yang berdampak langsung kepada rakyat,pemerintahan prabowo gibran dalam satu tahun pertama berhasil menggerakkan roda pembangunan dengan fokus pada program prioritas yang berdampak langsung kepada rakyat,"['pemerintahan', 'prabowo', 'gibran', 'dalam', 'satu', 'tahun', 'pertama', 'berhasil', 'menggerakkan', 'roda', 'pembangunan', 'dengan', 'fokus', 'pada', 'program', 'prioritas', 'yang', 'berdampak', 'langsung', 'kepada', 'rakyat']","['pemerintahan', 'prabowo', 'gibran', 'berhasil', 'menggerakkan', 'roda', 'pembangunan', 'fokus', 'program', 'prioritas', 'berdampak', 'langsung', 'rakyat']",pemerintah prabowo gibran hasil gerak roda bangun fokus program prioritas dampak langsung rakyat,positive,0.9921646118164062
1980814158909374893,Wed Oct 22 01:51:11 +0000 2025,1877361517118763010,K12BIT,Komala Rizz 🪴,Program Makan Bergizi Gratis dan Sekolah Rakyat bukti kerja nyata Pemerintahan Prabowo Gibran yang baru berusia satu tahun   Dan itu diapresiasi oleh ketum projo Budi Arie   https://t.co/wAv9ngYtOX,-,-,-,in,0,23,0,0,0,0,-,https://x.com/K12BIT/status/1980814158909374893,-,-,-,program makan bergizi gratis dan sekolah rakyat bukti kerja nyata pemerintahan prabowo gibran yang baru berusia satu tahun   dan itu diapresiasi oleh ketum projo budi arie   https://t.co/wav9ngytox,program makan bergizi gratis dan sekolah rakyat bukti kerja nyata pemerintahan prabowo gibran yang baru berusia satu tahun dan itu diapresiasi oleh ketum projo budi arie,program makan bergizi gratis dan sekolah rakyat bukti kerja nyata pemerintahan prabowo gibran yang baru berusia satu tahun dan itu diapresiasi oleh ketum projo budi arie,"['program', 'makan', 'bergizi', 'gratis', 'dan', 'sekolah', 'rakyat', 'bukti', 'kerja', 'nyata', 'pemerintahan', 'prabowo', 'gibran', 'yang', 'baru', 'berusia', 'satu', 'tahun', 'dan', 'itu', 'diapresiasi', 'oleh', 'ketum', 'projo', 'budi', 'arie']","['program', 'makan', 'bergizi', 'gratis', 'sekolah', 'rakyat', 'bukti', 'kerja', 'nyata', 'pemerintahan', 'prabowo', 'gibran', 'berusia', 'diapresiasi', 'ketum', 'projo', 'budi', 'arie']",program makan gizi gratis sekolah rakyat bukti kerja nyata pemerintah prabowo gibran usia apresiasi tum projo budi arie,positive,0.5380244255065918
1980814213141721212,Wed Oct 22 01:51:24 +0000 2025,1942615278476746758,katyukathie,⋆yukati,"Dalam satu tahun terakhir, Prabowo-Gibran fokus memperkuat fondasi ekonomi rakyat. Melalui Koperasi Desa Merah Putih dan Sekolah Rakyat, pemerintah berupaya menghadirkan solusi berkelanjutan untuk meningkatkan kualitas hidup dan kemandirian masyarakat. https://t.co/11z9HaDw1x",-,-,Indonesia,in,0,19,0,0,0,0,-,https://x.com/katyukathie/status/1980814213141721212,-,-,-,"dalam satu tahun terakhir, prabowo-gibran fokus memperkuat fondasi ekonomi rakyat. melalui koperasi desa merah putih dan sekolah rakyat, pemerintah berupaya menghadirkan solusi berkelanjutan untuk meningkatkan kualitas hidup dan kemandirian masyarakat. https://t.co/11z9hadw1x",dalam satu tahun terakhir prabowo gibran fokus memperkuat fondasi ekonomi rakyat melalui koperasi desa merah putih dan sekolah rakyat pemerintah berupaya menghadirkan solusi berkelanjutan untuk meningkatkan kualitas hidup dan kemandirian masyarakat,dalam satu tahun terakhir prabowo gibran fokus memperkuat fondasi ekonomi rakyat melalui koperasi desa merah putih dan sekolah rakyat pemerintah berupaya menghadirkan solusi berkelanjutan untuk meningkatkan kualitas hidup dan kemandirian masyarakat,"['dalam', 'satu', 'tahun', 'terakhir', 'prabowo', 'gibran', 'fokus', 'memperkuat', 'fondasi', 'ekonomi', 'rakyat', 'melalui', 'koperasi', 'desa', 'merah', 'putih', 'dan', 'sekolah', 'rakyat', 'pemerintah', 'berupaya', 'menghadirkan', 'solusi', 'berkelanjutan', 'untuk', 'meningkatkan', 'kualitas', 'hidup', 'dan', 'kemandirian', 'masyarakat']","['prabowo', 'gibran', 'fokus', 'memperkuat', 'fondasi', 'ekonomi', 'rakyat', 'koperasi', 'desa', 'merah', 'putih', 'sekolah', 'rakyat', 'pemerintah', 'berupaya', 'menghadirkan', 'solusi', 'berkelanjutan', 'meningkatkan', 'kualitas', 'hidup', 'kemandirian', 'masyarakat']",prabowo gibran fokus kuat fondasi ekonomi rakyat koperasi desa merah putih sekolah rakyat pemerintah upaya hadir solusi lanjut tingkat kualitas hidup mandiri masyarakat,positive,0.8425360918045044
1980814394818019728,Wed Oct 22 01:52:08 +0000 2025,1810529279882731521,Heygetuk,Semvakbacin,"Satu tahun memimpin, Prabowo–Gibran tidak hanya berjanji, tetapi juga beraksi nyata dengan menghadirkan program-program yang menyentuh langsung kebutuhan masyarakat. https://t.co/IkzKL7O86C",-,-,"Kediri, Indonesia",in,0,31,0,0,0,0,-,https://x.com/Heygetuk/status/1980814394818019728,-,-,-,"satu tahun memimpin, prabowo–gibran tidak hanya berjanji, tetapi juga beraksi nyata dengan menghadirkan program-program yang menyentuh langsung kebutuhan masyarakat. https://t.co/ikzkl7o86c",satu tahun memimpin prabowo gibran tidak hanya berjanji tetapi juga beraksi nyata dengan menghadirkan program program yang menyentuh langsung kebutuhan masyarakat,satu tahun memimpin prabowo gibran tidak hanya berjanji tetapi juga beraksi nyata dengan menghadirkan program program yang menyentuh langsung kebutuhan masyarakat,"['satu', 'tahun', 'memimpin', 'prabowo', 'gibran', 'tidak', 'hanya', 'berjanji', 'tetapi', 'juga', 'beraksi', 'nyata', 'dengan', 'menghadirkan', 'program', 'program', 'yang', 'menyentuh', 'langsung', 'kebutuhan', 'masyarakat']","['memimpin', 'prabowo', 'gibran', 'berjanji', 'beraksi', 'nyata', 'menghadirkan', 'program', 'program', 'menyentuh', 'langsung', 'kebutuhan', 'masyarakat']",pimpin prabowo gibran janji aksi nyata hadir program program sentuh langsung butuh masyarakat,positive,0.9960916638374329
1980814396315300142,Wed Oct 22 01:52:08 +0000 2025,1912316686822453248,InfoPrabowoID,Info Prabowo,Satu Tahun Pemerintahan Prabowo: Dari Ketegasan Kebijakan hingga Dampak Nyata untuk Rakyat https://t.co/d2fjgs0Oiy,-,-,Indonesia,in,0,170,0,0,0,0,https://pbs.twimg.com/media/G31EIldXwAEeryq.jpg,https://x.com/InfoPrabowoID/status/1980814396315300142,-,-,-,satu tahun pemerintahan prabowo: dari ketegasan kebijakan hingga dampak nyata untuk rakyat https://t.co/d2fjgs0oiy,satu tahun pemerintahan prabowo dari ketegasan kebijakan hingga dampak nyata untuk rakyat,satu tahun pemerintahan prabowo dari ketegasan kebijakan hingga dampak nyata untuk rakyat,"['satu', 'tahun', 'pemerintahan', 'prabowo', 'dari', 'ketegasan', 'kebijakan', 'hingga', 'dampak', 'nyata', 'untuk', 'rakyat']","['pemerintahan', 'prabowo', 'ketegasan', 'kebijakan', 'dampak', 'nyata', 'rakyat']",pemerintah prabowo tegas bijak dampak nyata rakyat,positive,0.9694449305534363
1980814661143687402,Wed Oct 22 01:53:11 +0000 2025,1838957890809544704,WahyuSubbuch,Wahyu Subuh,"Mau ngebantah gimana coba, baru aja satu tahun berjalan Pemerintahan Prabowo Gibran sudah bisa membuktikan hasil kerjanya   Antara lain Sekolah Rakyat dan Program MBG, ujar Ketua Umum projo Budi Arie https://t.co/VQL86nqDwX",-,-,"Gambir, Indonesia",in,0,15,0,0,0,0,-,https://x.com/WahyuSubbuch/status/1980814661143687402,-,-,-,"mau ngebantah gimana coba, baru aja satu tahun berjalan pemerintahan prabowo gibran sudah bisa membuktikan hasil kerjanya   antara lain sekolah rakyat dan program mbg, ujar ketua umum projo budi arie https://t.co/vql86nqdwx",mau ngebantah gimana coba baru aja satu tahun berjalan pemerintahan prabowo gibran sudah bisa membuktikan hasil kerjanya antara lain sekolah rakyat dan program mbg ujar ketua umum projo budi arie,mau ngebantah bagaimana coba baru saja satu tahun berjalan pemerintahan prabowo gibran sudah bisa membuktikan hasil kerjanya antara lain sekolah rakyat dan program mbg ujar ketua umum projo budi arie,"['mau', 'ngebantah', 'bagaimana', 'coba', 'baru', 'saja', 'satu', 'tahun', 'berjalan', 'pemerintahan', 'prabowo', 'gibran', 'sudah', 'bisa', 'membuktikan', 'hasil', 'kerjanya', 'antara', 'lain', 'sekolah', 'rakyat', 'dan', 'program', 'mbg', 'ujar', 'ketua', 'umum', 'projo', 'budi', 'arie']","['ngebantah', 'coba', 'berjalan', 'pemerintahan', 'prabowo', 'gibran', 'membuktikan', 'hasil', 'kerjanya', 'sekolah', 'rakyat', 'program', 'mbg', 'ketua', 'projo', 'budi', 'arie']",ngebantah coba jalan pemerintah prabowo gibran bukti hasil kerja sekolah rakyat program mbg ketua projo budi arie,positive,0.7913265228271484
1980814707784315185,Wed Oct 22 01:53:22 +0000 2025,1809366476115308548,sincanmiber,Sincan,"Komitmen kuat Prabowo–Gibran dalam satu tahun terakhir mulai membuahkan hasil, terutama dalam sektor ekonomi dan kesejahteraan rakyat. https://t.co/EgfEvZkA9v",-,-,"Kediri, Indonesia",in,0,37,0,0,0,0,-,https://x.com/sincanmiber/status/1980814707784315185,-,-,-,"komitmen kuat prabowo–gibran dalam satu tahun terakhir mulai membuahkan hasil, terutama dalam sektor ekonomi dan kesejahteraan rakyat. https://t.co/egfevzka9v",komitmen kuat prabowo gibran dalam satu tahun terakhir mulai membuahkan hasil terutama dalam sektor ekonomi dan kesejahteraan rakyat,komitmen kuat prabowo gibran dalam satu tahun terakhir mulai membuahkan hasil terutama dalam sektor ekonomi dan kesejahteraan rakyat,"['komitmen', 'kuat', 'prabowo', 'gibran', 'dalam', 'satu', 'tahun', 'terakhir', 'mulai', 'membuahkan', 'hasil', 'terutama', 'dalam', 'sektor', 'ekonomi', 'dan', 'kesejahteraan', 'rakyat']","['komitmen', 'kuat', 'prabowo', 'gibran', 'membuahkan', 'hasil', 'sektor', 'ekonomi', 'kesejahteraan', 'rakyat']",komitmen kuat prabowo gibran buah hasil sektor ekonomi sejahtera rakyat,positive,0.988734781742096
1980815079596781625,Wed Oct 22 01:54:51 +0000 2025,1934444228924608512,raniawibisono,rania,"Prabowo-Gibran membangun pemerintahan yang berorientasi pada hasil, bukan janji. Satu tahun pertama menunjukkan bukti nyata dari kerja keras dan arah pembangunan yang berpihak pada kepentingan rakyat banyak. https://t.co/aJDwygrseu",-,-,Indonesia,in,0,18,0,0,0,0,-,https://x.com/raniawibisono/status/1980815079596781625,-,-,-,"prabowo-gibran membangun pemerintahan yang berorientasi pada hasil, bukan janji. satu tahun pertama menunjukkan bukti nyata dari kerja keras dan arah pembangunan yang berpihak pada kepentingan rakyat banyak. https://t.co/ajdwygrseu",prabowo gibran membangun pemerintahan yang berorientasi pada hasil bukan janji satu tahun pertama menunjukkan bukti nyata dari kerja keras dan arah pembangunan yang berpihak pada kepentingan rakyat banyak,prabowo gibran membangun pemerintahan yang berorientasi pada hasil bukan janji satu tahun pertama menunjukkan bukti nyata dari kerja keras dan arah pembangunan yang berpihak pada kepentingan rakyat banyak,"['prabowo', 'gibran', 'membangun', 'pemerintahan', 'yang', 'berorientasi', 'pada', 'hasil', 'bukan', 'janji', 'satu', 'tahun', 'pertama', 'menunjukkan', 'bukti', 'nyata', 'dari', 'kerja', 'keras', 'dan', 'arah', 'pembangunan', 'yang', 'berpihak', 'pada', 'kepentingan', 'rakyat', 'banyak']","['prabowo', 'gibran', 'membangun', 'pemerintahan', 'berorientasi', 'hasil', 'janji', 'bukti', 'nyata', 'kerja', 'keras', 'arah', 'pembangunan', 'berpihak', 'kepentingan', 'rakyat']",prabowo gibran bangun pemerintah orientasi hasil janji bukti nyata kerja keras arah bangun pihak penting rakyat,positive,0.9855355024337769
1980815167802994695,Wed Oct 22 01:55:12 +0000 2025,2148483312,yono_1977,Wong Jowo,"@aelyndia @ShandyHarahap @salam4jari Narasi template yg terus di ulang², tahun 2009 Prabowo maju ama Megawati, SKCK keluar bukti bahwa di Bersih. Presiden nya SBY loh salah satu anggota DKP, kan bisa kalau mau dijegal. CLEAR.  Beberapa orang spt HT, Pius, DM adalah pendukungnya. Lbh baik seh otak loe di restart dulu",@aelyndia;@ShandyHarahap;@salam4jari,-,Jakarta Capital Region,in,0,85,0,1,0,0,-,https://x.com/yono_1977/status/1980815167802994695,replied,1980449166703882486,aelyndia,"@aelyndia @shandyharahap @salam4jari narasi template yg terus di ulang², tahun 2009 prabowo maju ama megawati, skck keluar bukti bahwa di bersih. presiden nya sby loh salah satu anggota dkp, kan bisa kalau mau dijegal. clear.  beberapa orang spt ht, pius, dm adalah pendukungnya. lbh baik seh otak loe di restart dulu",narasi template yg terus di ulang tahun prabowo maju ama megawati skck keluar bukti bahwa di bersih presiden nya sby loh salah satu anggota dkp kan bisa kalau mau dijegal clear beberapa orang spt ht pius dm adalah pendukungnya lbh baik seh otak loe di restart dulu,narasi template yang terus di ulang tahun prabowo maju sama megawati skck keluar bukti bahwa di bersih presiden nya surabaya loh salah satu anggota dkp kan bisa kalau mau dijegal clear beberapa orang seperti hati pius dm adalah pendukungnya lebih baik sih otak lo di restart dulu,"['narasi', 'template', 'yang', 'terus', 'di', 'ulang', 'tahun', 'prabowo', 'maju', 'sama', 'megawati', 'skck', 'keluar', 'bukti', 'bahwa', 'di', 'bersih', 'presiden', 'nya', 'surabaya', 'loh', 'salah', 'satu', 'anggota', 'dkp', 'kan', 'bisa', 'kalau', 'mau', 'dijegal', 'clear', 'beberapa', 'orang', 'seperti', 'hati', 'pius', 'dm', 'adalah', 'pendukungnya', 'lebih', 'baik', 'sih', 'otak', 'lo', 'di', 'restart', 'dulu']","['narasi', 'template', 'ulang', 'prabowo', 'maju', 'megawati', 'skck', 'bukti', 'bersih', 'presiden', 'surabaya', 'loh', 'salah', 'anggota', 'dkp', 'dijegal', 'clear', 'orang', 'hati', 'pius', 'dm', 'pendukungnya', 'otak', 'lo', 'restart']",narasi template ulang prabowo maju megawati skck bukti bersih presiden surabaya loh salah anggota dkp jegal clear orang hati pius dm dukung otak lo restart,negative,0.9969269633293152
